 	In Trump's America, will Putin come first? (opinion) - CNN.com	Obama UN rep rips Russia, rejects attack on intel agencies - CNNPolitics.com	Before presidential run, Trump called Russia the 'biggest problem' and geopolitical foe of U.S. - CNNPolitics.com
In Trump's America, will Putin come first? (opinion) - CNN.com	1.0	0.10053859964093358	0.08582089552238806
 	Obama UN rep rips Russia, rejects attack on intel agencies - CNNPolitics.com	In Trump's America, will Putin come first? (opinion) - CNN.com	Before presidential run, Trump called Russia the 'biggest problem' and geopolitical foe of U.S. - CNNPolitics.com
Obama UN rep rips Russia, rejects attack on intel agencies - CNNPolitics.com	1.0	0.10053859964093358	0.07932692307692307
 	Before presidential run, Trump called Russia the 'biggest problem' and geopolitical foe of U.S. - CNNPolitics.com	In Trump's America, will Putin come first? (opinion) - CNN.com	Obama UN rep rips Russia, rejects attack on intel agencies - CNNPolitics.com
Before presidential run, Trump called Russia the 'biggest problem' and geopolitical foe of U.S. - CNNPolitics.com	1.0	0.08582089552238806	0.07932692307692307
